gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier
CADM4_3,CADM4,,,False,2134.0,0.1228835334468795,1.1307527184066233,0.1391623380091269,0.3260598360101381,0.5446441836279899,780.0,0.1895507373661166,1.208706449015316,0.0277379928646222,0.1776054709216524,0.556088590389382,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2914.0,1.0,low_rna_evidence
NUP210L_3,NUP210L,,,False,2135.0,0.1274357089066276,1.1359118368795864,0.1394165732807792,0.3265025135381246,0.5139280938939237,4321.0,0.0318412368295736,1.032353592564453,0.7540782830691538,0.872573805912004,0.4938434476693052,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6456.0,1.0,low_rna_evidence
STEAP2_3,STEAP2,,,False,2136.0,0.1155635407441694,1.1225058371385364,0.139547950496708,0.3266571874922941,0.5459812806418066,3261.0,0.064053329735486,1.0661492547031777,0.4434179566492171,0.6796794158021675,0.5371392020468537,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5397.0,1.0,low_rna_evidence
BCL2L14_3,BCL2L14,,,False,2137.0,-0.1219771196190764,0.8851686212661669,0.1397211590548556,0.3269095906758438,0.545238448967464,2031.0,-0.1190434010063432,0.8877692698461039,0.1865208046891616,0.4588586117396605,0.5606460382185976,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4168.0,1.0,low_rna_evidence
SFRP5_3,SFRP5,,,False,2138.0,-0.1269682718259613,0.8807616171117147,0.1399447692501753,0.3272796287422247,0.5245505868370227,1326.0,-0.1673367207550298,0.8459147263311917,0.0830047030051627,0.3129890761883964,0.5542895978252179,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3464.0,1.0,low_rna_evidence
SLC22A17_3,SLC22A17,,,False,2139.0,0.1217642787180626,1.129487826079831,0.1400244092930765,0.3273127846962985,0.5491754568414797,858.0,0.2016999655946515,1.2234808666822918,0.0335773401032665,0.1954978207258178,0.5745582473814663,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2997.0,1.0,low_rna_evidence
CAPN5_3,CAPN5,,,False,2140.0,-0.1274643576245379,0.8803247921418248,0.1403450422358861,0.3279089771866498,0.5244391620858714,2128.0,-0.1196012650948172,0.8872741533682978,0.2034860257317826,0.4781156619637749,0.5349804109698569,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4268.0,1.0,low_rna_evidence
CDC42EP1_3,CDC42EP1,,,False,2141.0,0.119287668484392,1.1266939860254144,0.1409356924224634,0.3291351994919745,0.5640320903283316,3436.0,0.0585764380526317,1.060326031854082,0.4941721830527986,0.7191096959441191,0.532741664667786,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5577.0,1.0,low_rna_evidence
ISM1_3,ISM1,,,False,2142.0,-0.1150045652520176,0.8913620746050331,0.1410030944403172,0.3291388759111047,0.5420442727677908,3471.0,-0.0569893100278381,0.9446041671048012,0.5029838571694378,0.7245517965563784,0.5197889182058048,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5613.0,1.0,low_rna_evidence
TMEM132E_3,TMEM132E,,,False,2143.0,-0.122048188878599,0.8851057152230704,0.1413940121049698,0.3298973684203682,0.5352845045312732,2979.0,-0.0782320433728501,0.9247498195782626,0.3732929705625075,0.626447150076661,0.5199888062684896,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5122.0,1.0,low_rna_evidence
CPLX2_3,CPLX2,,,False,2144.0,0.1173184325109706,1.1244774428616553,0.1415739118998621,0.3301630408112457,0.5338731243500223,4014.0,0.0375758892720725,1.038290789224242,0.6631903804146504,0.8259139126967887,0.517310306228512,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6158.0,1.0,low_rna_evidence
MMRN2_3,MMRN2,,,False,2145.0,0.1253588674877782,1.1335551761809444,0.1417478877246617,0.3304146567008432,0.5232506314069232,3654.0,0.0538939295923371,1.05537265241043,0.5538187060697134,0.757825268294627,0.5049172463420485,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5799.0,1.0,low_rna_evidence
CDK6_3,CDK6,,,False,2147.0,-0.1242008240350717,0.8832024547908953,0.1420224839365777,0.3306829689171731,0.5518496508691131,701.0,-0.2060913061280962,0.8137587717280909,0.0228677247648575,0.1631078799205247,0.5668825457743664,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2848.0,1.0,low_rna_evidence
CYP51A1_3,CYP51A1,,,False,2148.0,0.1273096584186155,1.1357686636619255,0.1420614034468175,0.3306829689171731,0.5331302926756797,2245.0,0.1109035646560504,1.1172871556878825,0.2220354392707866,0.4945110006030883,0.538498440873111,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4393.0,1.0,low_rna_evidence
TCFL5_3,TCFL5,,,False,2146.0,0.1300511954946215,1.1388866876994432,0.1419317036076346,0.3306829689171731,0.5436785024513445,2943.0,0.0863692174522608,1.0902087781122975,0.3633518679153712,0.6173154398834033,0.5319421124170465,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5089.0,1.0,low_rna_evidence
SCAND1_3,SCAND1,,,False,2149.0,0.1221502365846868,1.1299238449286022,0.1423266855565602,0.3309463398462855,0.5023770613578963,2333.0,0.1063593645896007,1.112221497719447,0.238421833198226,0.510879669130206,0.5196290077556568,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4482.0,1.0,low_rna_evidence
LOC119878547,LOC119878547,,,False,2150.0,0.1126211052347735,1.119207790627938,0.1423672647984445,0.3309463398462855,0.5481354924974001,3100.0,0.0723832457405053,1.0750672800782568,0.4032151549924783,0.6503470241814167,0.5285040377388662,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5250.0,1.0,low_rna_evidence
INSR_3,INSR,,,False,2151.0,0.1325849382202471,1.1417759923913438,0.142373115401872,0.3309463398462855,0.5295647006388352,3181.0,0.0725410844646793,1.0752369807184596,0.4252320368290511,0.6681945412962531,0.5064363956184537,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5332.0,1.0,low_rna_evidence
TIMP3_3,TIMP3,,,False,2152.0,-0.1201608048789076,0.8867778270502029,0.1427626808218757,0.3316976784894881,0.5144109344822463,2319.0,-0.1052915940448199,0.9000620315893397,0.2367468753961358,0.5102667084617206,0.5351403214200048,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4471.0,1.0,low_rna_evidence
LOC119865621_3,LOC119865621,,,False,2157.0,0.1180788559209414,1.1253328470266482,0.1433657357647715,0.332179004573814,0.5449413162977269,1589.0,0.1393243748542303,1.1494969074274444,0.1183429444182476,0.3721920442656225,0.5513712321100184,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3746.0,1.0,low_rna_evidence
STK26_3,STK26,,,False,2156.0,0.1311863429892213,1.1401802261091605,0.1433637459250601,0.332179004573814,0.5531124647154955,1715.0,0.1436928050337524,1.1545293884270793,0.136104867939775,0.3968071951596938,0.5535300231870153,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3871.0,1.0,low_rna_evidence
FAT2_3,FAT2,,,False,2153.0,0.1205332288813142,1.128098225785027,0.1430618108549583,0.332179004573814,0.5153394740751746,1836.0,0.1246308505257391,1.1327302291094434,0.1539641712849309,0.4190907781571503,0.511593507635724,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3989.0,1.0,low_rna_evidence
CTXND2_3,CTXND2,,,False,2158.0,-0.1259371941177945,0.8816702191204698,0.1433684583740581,0.332179004573814,0.5417471400980538,2249.0,-0.1145112300178562,0.8918019234103669,0.2230393655492251,0.4958634182952982,0.5322619333173423,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4407.0,1.0,low_rna_evidence
HEBP2_3,HEBP2,,,False,2155.0,0.128332636821031,1.136931124960018,0.1433527505167053,0.332179004573814,0.5180508096865251,3040.0,0.0775592616944909,1.080646271490204,0.3900142307282692,0.641470774224127,0.5217078436075797,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5195.0,1.0,low_rna_evidence
H2BC19_3,H2BC19,,,False,2159.0,0.1260543393107079,1.13434380606886,0.1435230276866629,0.3323831118264541,0.5232877729906403,718.0,0.1999013341533152,1.2212822533678442,0.0241191510031455,0.1679606615817933,0.5624050531702247,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2877.0,1.0,low_rna_evidence
SOX6_3,SOX6,,,False,2160.0,0.1293331477354835,1.1380692061959332,0.1436450521440261,0.3325116947778381,0.5336502748477195,2815.0,0.0900419775251226,1.0942202153977358,0.3323704428787039,0.590356026427538,0.5281842168385704,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4975.0,1.0,low_rna_evidence
UGT8_3,UGT8,,,False,2162.0,0.1208184360628796,1.1284200133864182,0.144065354024966,0.3331761193916883,0.5142623681473778,1886.0,0.1166231217601073,1.1236958533618102,0.1618557578543974,0.4290979794655287,0.525025985448149,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4048.0,1.0,low_rna_evidence
SLC29A1_3,SLC29A1,,,False,2163.0,-0.1090990678396237,0.8966415847533558,0.1443368681435498,0.3336497183161114,0.5357302035358787,3615.0,-0.049743099094119,0.9514738275939127,0.5421636202859881,0.7495594914544275,0.5199488286559527,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5778.0,1.0,low_rna_evidence
GCNT4_3,GCNT4,,,False,2164.0,-0.125614392199603,0.8819548698988511,0.1446836191046267,0.3342967169700249,0.5394443619075917,2307.0,-0.1113239728766811,0.8946488600086963,0.2339033494563235,0.5067799501584116,0.5380586871352043,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4471.0,1.0,low_rna_evidence
VNN1_4,VNN1,,,False,2166.0,-0.1115332406186899,0.8944616584501784,0.1450647795826347,0.3348679122406158,0.5418957064329223,1047.0,-0.1622271136181656,0.8502480796927042,0.0499682923868602,0.2384336208602139,0.5654033741104981,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3213.0,1.0,low_rna_evidence
LOC111097017_3,LOC111097017,,,False,2165.0,0.1123153165475566,1.1188656018683112,0.1450388390617221,0.3348679122406158,0.5426756796909821,1831.0,0.1204869219650163,1.1280459882443987,0.1532572081921049,0.4185068492411385,0.5384184856480371,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3996.0,1.0,low_rna_evidence
SEL1L3_3,SEL1L3,,,False,2167.0,-0.1273178011872027,0.8804538188616763,0.1451473649969918,0.3349039340032114,0.5406328925865399,2723.0,-0.0927484207859606,0.9114227664788768,0.3150012664273222,0.5784084950924021,0.5390181498360918,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4890.0,1.0,low_rna_evidence
CALCR_3,CALCR,,,False,2168.0,-0.1318281256596667,0.8764916285544533,0.1453517813628677,0.3350726600346437,0.543529936116476,2560.0,-0.1060019077666993,0.8994229321851686,0.2852482748079236,0.5571255367342258,0.5296234108899016,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4728.0,1.0,low_rna_evidence
ITK_3,ITK,,,False,2169.0,-0.1155134251516126,0.8909086115736081,0.1453545199230284,0.3350726600346437,0.5223592333977121,4145.0,-0.0308933963167185,0.9695789282518906,0.7015600502987527,0.8457877112993736,0.5074758135444152,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6314.0,1.0,low_rna_evidence
MEIS3_3,MEIS3,,,False,2171.0,0.118971903028805,1.1263382711498002,0.145728349299256,0.3356249408089729,0.5283761699598871,1358.0,0.1545992614327681,1.167190129272165,0.0861600576861479,0.3172314347796316,0.5421763812265131,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3529.0,1.0,low_rna_evidence
GPX3_3,GPX3,,,False,2170.0,-0.1173617390946713,0.8892634536173979,0.1456922711413382,0.3356249408089729,0.5146709255682662,3916.0,-0.0414446406078571,0.9594024458075976,0.6375730144429917,0.8139498580176642,0.4937634924442312,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6086.0,1.0,low_rna_evidence
ADAMTS12_3,ADAMTS12,,,False,2172.0,0.1176556092976559,1.1248566544796244,0.1457999041881055,0.3356351385545706,0.5528896152131927,2008.0,0.1166060910004397,1.1236767161307533,0.1833737816087092,0.4566080219340369,0.5445750379787319,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4180.0,1.0,low_rna_evidence
DPYD_3,DPYD,,,False,2173.0,-0.1213508962991253,0.8857231080970643,0.1461816949077238,0.3363591691388031,0.545832714306938,651.0,-0.2053022784569065,0.8144011032920223,0.0199904068812607,0.1534948184812653,0.5817542176381226,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,2824.0,1.0,low_rna_evidence
TACC3_3,TACC3,,,False,2174.0,0.1237490056241941,1.131731777036716,0.146249329266223,0.3363600029121965,0.533204575843114,3223.0,0.0695475186347737,1.0720230010639216,0.4360229925520199,0.6764241274465094,0.5141920524506276,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5397.0,1.0,low_rna_evidence
GNB3_3,GNB3,,,False,2176.0,-0.1201515183349928,0.8867860621896744,0.1464860231900787,0.3365947224036735,0.5217278264745209,1761.0,-0.1314855603338465,0.8767919356292264,0.1430664206670955,0.405535372673785,0.5267050451747022,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3937.0,1.0,low_rna_evidence
IQCD_3,IQCD,,,False,2175.0,-0.1213610929577931,0.8857140767269019,0.1464424363550323,0.3365947224036735,0.5210964195513297,1811.0,-0.1323889359541292,0.8760002208322838,0.1505861243082372,0.4156114556666124,0.5297033661149756,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3986.0,1.0,low_rna_evidence
ARHGAP18_3,ARHGAP18,,,False,2177.0,-0.1218951766967399,0.8852411575416306,0.1467793340831803,0.3371137668423985,0.5300846828108751,1727.0,-0.1324395134880409,0.8759559160218314,0.1383321488382277,0.4004984042797561,0.5303430079155673,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3904.0,1.0,low_rna_evidence
CEBPA_3,CEBPA,,,False,2178.0,-0.1107550271608474,0.895158011470811,0.1468729208701916,0.3371738311987871,0.5404843262516714,1170.0,-0.1566602309611644,0.8549945101346266,0.0644668035576161,0.2752803186548693,0.5602462620932278,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3348.0,1.0,low_rna_evidence
LOC119878310,LOC119878310,,,False,2180.0,0.1233565108026483,1.1312876653363233,0.1471304287034281,0.3374551117051103,0.5239563214975487,1550.0,0.1319222320759373,1.1410195810926516,0.1125764038296159,0.3631496897729545,0.5319421124170465,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,3730.0,1.0,low_rna_evidence
CLBA1_3,CLBA1,,,False,2179.0,0.1189032386916014,1.1262609345341088,0.1471085015943122,0.3374551117051103,0.5427499628584163,3116.0,0.0749225070095825,1.0778006256548076,0.4081569988138631,0.6549374178656341,0.5403773886623491,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5295.0,1.0,low_rna_evidence
LOC119878269,LOC119878269,,,False,2181.0,-0.1158020526280466,0.8906515079746825,0.1472348274051922,0.3375397235332239,0.5084682810875055,3259.0,-0.0646305076725163,0.937413766589706,0.4425889051673711,0.6788632130194476,0.486447589349964,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5440.0,1.0,low_rna_evidence
ATP6V1C1_3,ATP6V1C1,,,False,2183.0,-0.1233295449699234,0.883972305928931,0.1475472958359178,0.3378400775664424,0.5329817263408112,2845.0,-0.0857815062221237,0.9177947417546422,0.3405564433912894,0.5983299491069588,0.5167506196529943,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5028.0,1.0,low_rna_evidence
DPPA4_3,DPPA4,,,False,2182.0,-0.1230386595190927,0.8842294780136585,0.1475081461471751,0.3378400775664424,0.5485811915020057,3000.0,-0.0809945570909578,0.92219871087465,0.3781896032335966,0.6302618944986976,0.5399376349244424,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5182.0,1.0,low_rna_evidence
GPC2_3,GPC2,,,False,2185.0,0.1255308217593725,1.1337501125951708,0.1477002002644647,0.3378400775664424,0.5434927945327589,3625.0,0.0560260097871459,1.0576251919849915,0.5461420486708486,0.7529109054876898,0.5147117614136084,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5810.0,1.0,low_rna_evidence
